,equity
2024-09-21,649.9222056240342
2024-09-22,648.1355503387697
2024-09-23,645.1369079052259
2024-09-24,646.8305886173472
2024-09-25,645.6368959178783
2024-09-26,649.3873659776981
2024-09-27,654.9970307418836
2024-09-28,653.8171969020124
2024-09-29,650.0278931455832
2024-09-30,641.923612915646
2024-10-01,631.8790009213142
2024-10-02,630.9870835668896
2024-10-03,629.1842130887309
2024-10-04,628.4084037347365
2024-10-05,628.8549059775058
2024-10-06,629.1420912679773
2024-10-07,621.1850048938616
2024-10-08,621.1290088452378
2024-10-09,617.1854550918698
2024-10-10,616.9686875759709
2024-10-11,616.1768001901321
2024-10-12,617.6877475543375
2024-10-13,617.9236868144125
2024-10-14,616.341961342072
2024-10-15,620.6312857697932
2024-10-16,620.0834769594935
2024-10-17,621.6006387452722
2024-10-18,623.0223424201305
2024-10-19,624.9039670580195
2024-10-20,626.6717894408471
2024-10-21,615.7200007438075
2024-10-22,612.9232179522457
2024-10-23,610.3382892137201
2024-10-24,613.8762076278999
2024-10-25,608.9833596441424
2024-10-26,608.312228972724
2024-10-27,612.895698878694
2024-10-28,619.5333407036208
2024-10-29,629.7630474795702
2024-10-30,625.1361023437709
2024-10-31,625.1705508946482
2024-11-01,626.145197730633
2024-11-02,626.9238445525316
2024-11-03,624.8469562673905
2024-11-04,625.7978483524805
2024-11-05,625.1492357644306
2024-11-06,626.2914881236745
2024-11-07,624.4737564132038
2024-11-08,626.6987814190926
2024-11-09,634.6420358826526
2024-11-10,667.4739547258597
2024-11-11,714.6789397504608
2024-11-12,712.9113016103855
2024-11-13,717.5612821303707
2024-11-14,701.9006028731992
2024-11-15,723.2140030546944
2024-11-16,743.9436559019898
2024-11-17,729.086438274624
2024-11-18,746.662050035401
2024-11-19,747.1250291006238
2024-11-20,740.7474773584775
2024-11-21,761.8017647933585
2024-11-22,802.171375644026
2024-11-23,830.0840557756114
2024-11-24,837.2037171718202
2024-11-25,800.9368446574973
2024-11-26,800.357118835479
2024-11-27,821.4619396221157
2024-11-28,818.3719190712666
2024-11-29,848.3636605169831
2024-11-30,841.0355617513496
2024-12-01,868.3516590502776
2024-12-02,896.8218153443806
2024-12-03,885.633966201219
2024-12-04,912.1835738972383
2024-12-05,900.7150338625939
2024-12-06,921.6361499191356
2024-12-07,921.2338107295934
2024-12-08,930.0056747456697
2024-12-09,840.6500731479692
2024-12-10,826.9004690885552
2024-12-11,865.4705527118695
2024-12-12,872.8143844436006
2024-12-13,882.1578646487651
2024-12-14,862.2553444248497
2024-12-15,877.9661871377277
2024-12-16,868.7385019326314
2024-12-17,865.0797744318788
2024-12-18,808.0090648603767
2024-12-19,762.5747460249102
2024-12-20,766.3647631725497
2024-12-21,765.7410324314847
2024-12-22,760.9728672017966
2024-12-23,761.5019398448796
2024-12-24,765.9836408836019
2024-12-25,767.8530870657197
2024-12-26,768.9139994553587
2024-12-27,767.7863177009867
2024-12-28,766.881722902663
2024-12-29,767.9986135263163
2024-12-30,765.3795276708881
2024-12-31,765.9937856475298
2025-01-01,761.7369981827599
2025-01-02,759.608727966914
